,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
41413,38.0,4.3,Sandstorms,Medium,0,Snack,1.0,Metropolitian,6.120854639390707,0,32
41414,32.0,4.7,Sunny,High,2,Drinks,1.0,Urban,1.5730273829448633,0,16
41415,21.0,4.3,Fog,Jam,1,Snack,1.0,Metropolitian,19.982079646498658,0,44
41416,22.0,4.7,Sunny,Jam,0,Snack,0.0,Metropolitian,13.99386530887847,4,24
41417,28.0,4.9,Sunny,Medium,2,Buffet,1.0,Metropolitian,4.658594997502519,42,16
41418,30.0,4.8,Sunny,Medium,1,Buffet,0.0,Urban,12.260966017900534,58,16
41419,34.0,5.0,Sunny,Low,0,Snack,1.0,Urban,19.623983037219556,8,21
41420,38.0,4.2,Windy,Jam,2,Snack,1.0,Metropolitian,20.97523641035245,31,34
41421,31.0,4.7,Fog,High,1,Buffet,1.0,Metropolitian,1.5585663713798825,0,26
41422,33.0,4.9,Sandstorms,Jam,1,Buffet,0.0,Urban,14.157243571473247,27,28
41423,33.0,5.0,Sunny,Jam,0,Buffet,0.0,Metropolitian,9.0633026188956,35,22
41424,20.0,5.0,Fog,Jam,0,Snack,1.0,Metropolitian,13.834671264079608,10,44
41425,22.0,4.7,Sunny,Low,1,Buffet,0.0,Metropolitian,3.0604205100712214,33,19
41426,33.0,4.7,Fog,Jam,1,Buffet,1.0,Metropolitian,10.644913105906967,59,35
41427,29.566910587697233,4.6,Fog,Low,2,Meal,0.0,Metropolitian,13.685926946955862,7,47
41428,24.0,4.7,Windy,Jam,2,Meal,0.0,Urban,4.529703929881914,0,16
41429,34.0,4.8,Windy,Low,0,Buffet,1.0,Urban,16.989527643595675,33,20
41430,26.0,4.4,Cloudy,High,2,Snack,1.0,Urban,6.131108011436922,0,32
41431,30.0,4.6,Stormy,Low,1,Buffet,1.0,Urban,7.686020454492238,43,27
41432,20.0,4.6,Sandstorms,Low,2,Snack,1.0,Urban,1.5268523817288506,55,18
41433,37.0,4.6,Fog,High,2,Snack,1.0,Metropolitian,1.552966995533734,46,35
41434,20.0,4.5,Cloudy,Low,1,Snack,0.0,Urban,7.792846942074077,12,12
41435,37.0,4.4,Fog,Jam,2,Meal,1.0,Metropolitian,13.900919793922021,41,47
41436,28.0,4.7,Cloudy,Jam,2,Drinks,0.0,Metropolitian,12.102821607336256,39,40
41437,31.0,3.8,Sandstorms,Jam,1,Drinks,1.0,Metropolitian,20.25941209690326,10,44
41438,34.0,3.5,Stormy,Medium,1,Snack,1.0,Metropolitian,12.236991477426123,0,35
41439,30.0,4.6,Fog,Low,1,Buffet,0.0,Metropolitian,1.5208501171559046,55,19
41440,29.566910587697233,4.6,Fog,Low,3,Snack,0.0,Urban,3.109964131380244,55,14
41441,32.0,4.2,Windy,Low,0,Snack,0.0,Metropolitian,2.977504595237368,58,33
41442,30.0,4.7,Cloudy,High,2,Snack,1.0,Urban,1.5527203213469372,0,28
41443,29.0,4.3,Sandstorms,Jam,0,Buffet,1.0,Metropolitian,11.01119033893336,49,39
41444,35.0,5.0,Windy,Medium,2,Meal,1.0,Metropolitian,7.764171970767141,23,33
41445,39.0,4.5,Sandstorms,Low,1,Meal,1.0,Urban,17.103564505800477,0,24
41446,35.0,4.8,Windy,Jam,0,Drinks,1.0,Metropolitian,10.71122156628608,50,44
41447,35.0,5.0,Fog,Jam,1,Drinks,1.0,Metropolitian,9.078236327552409,26,37
41448,35.0,4.1,Stormy,Medium,2,Snack,1.0,Metropolitian,4.407452069874422,32,33
41449,30.0,4.9,Windy,Low,1,Snack,1.0,Urban,7.765922923766985,52,27
41450,38.0,4.2,Sandstorms,Low,0,Drinks,1.0,Metropolitian,7.552337282894652,6,22
41451,39.0,4.6,Sunny,High,1,Snack,1.0,Metropolitian,6.120391906222028,29,24
41452,39.0,5.0,Windy,Low,2,Drinks,0.0,Metropolitian,14.026670765333948,32,28
41453,36.0,4.8,Windy,Medium,0,Drinks,2.0,Metropolitian,7.865136435552706,24,39
41454,24.0,4.9,Sandstorms,Medium,2,Snack,0.0,Metropolitian,7.792846942074077,23,26
41455,36.0,4.9,Stormy,Low,1,Meal,1.0,Metropolitian,12.48772082976275,0,17
41456,27.0,4.6,Stormy,High,1,Snack,1.0,Metropolitian,6.234137032960067,34,20
41457,34.0,4.9,Sunny,Low,2,Buffet,1.0,Metropolitian,3.07452882367848,21,17
41458,23.0,4.6,Cloudy,Jam,1,Drinks,1.0,Metropolitian,11.920498196842342,11,37
41459,39.0,4.4,Cloudy,Low,0,Drinks,1.0,Urban,13.485458459692557,0,37
41460,32.0,4.7,Windy,Low,0,Drinks,1.0,Metropolitian,13.79218855819285,8,29
41461,21.0,4.5,Windy,Low,2,Drinks,1.0,Urban,3.074362106079816,53,18
41462,24.0,4.6,Stormy,High,2,Drinks,0.0,Metropolitian,6.0530084672006605,4,14
41463,25.0,4.8,Sandstorms,Medium,2,Snack,1.0,Urban,7.764937065546531,57,24
41464,20.0,4.6,Stormy,Low,1,Buffet,1.0,Metropolitian,3.1171252478785765,0,19
41465,29.566910587697233,4.6,Fog,Low,3,Buffet,1.0,Urban,12.105202813597874,37,16
41466,22.0,4.9,Stormy,Low,2,Buffet,0.0,Metropolitian,17.303295941503084,13,13
41467,35.0,4.9,Stormy,Jam,0,Drinks,0.0,Metropolitian,19.982915138409535,0,43
41468,23.0,4.9,Stormy,Jam,2,Buffet,0.0,Metropolitian,4.478238639228993,59,10
41469,21.0,4.7,Sandstorms,Medium,2,Meal,0.0,Metropolitian,13.778061542703872,42,24
41470,34.0,4.7,Sunny,Low,2,Drinks,0.0,Urban,19.620892861627603,52,16
41471,26.0,4.6,Stormy,Jam,2,Meal,0.0,Metropolitian,12.584217051037724,6,18
41472,39.0,4.4,Windy,Jam,0,Drinks,1.0,Metropolitian,4.597760742711211,25,40
41473,32.0,4.7,Fog,High,0,Drinks,1.0,Metropolitian,6.292109292193661,43,29
41474,23.0,4.7,Fog,Medium,1,Buffet,1.0,Urban,9.317900969799913,32,12
41475,24.0,4.7,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,13.976145949679308,0,21
41476,38.0,4.8,Windy,High,2,Meal,0.0,Metropolitian,3.0656219063573036,26,28
41477,39.0,4.9,Stormy,Jam,1,Drinks,1.0,Metropolitian,10.589918638102057,1,25
41478,24.0,4.7,Stormy,High,2,Snack,1.0,Metropolitian,3.0609811082029648,36,12
41479,33.0,4.8,Fog,Medium,1,Drinks,0.0,Metropolitian,9.267109486187309,3,15
41480,33.0,4.7,Cloudy,Medium,0,Snack,0.0,Metropolitian,4.683367642337976,3,28
41481,23.0,4.8,Sunny,Jam,1,Meal,1.0,Metropolitian,7.792571323926868,49,11
41482,27.0,5.0,Fog,Medium,0,Meal,1.0,Metropolitian,13.63571948335855,58,40
41483,22.0,4.6,Sunny,High,2,Buffet,0.0,Urban,3.041848690160003,21,14
41484,34.0,4.9,Fog,Jam,2,Buffet,1.0,Metropolitian,9.180686454534703,9,36
41485,29.0,4.9,Sandstorms,Medium,1,Buffet,1.0,Metropolitian,19.048563411007,0,16
41486,22.0,4.1,Cloudy,Medium,1,Buffet,1.0,Metropolitian,10.909465894915096,37,33
41487,25.0,4.7,Windy,Low,1,Drinks,0.0,Metropolitian,1.5130749281659766,54,16
41488,24.0,4.7,Windy,Jam,1,Buffet,0.0,Urban,10.728494257788615,0,16
41489,34.0,5.0,Fog,Medium,0,Snack,1.0,Urban,6.1301735932411505,41,28
41490,29.0,4.9,Sunny,Medium,0,Drinks,1.0,Metropolitian,19.766381407079876,0,29
41491,25.0,5.0,Cloudy,Medium,0,Meal,1.0,Urban,12.078014750669533,7,37
41492,25.0,4.8,Cloudy,Low,1,Buffet,0.0,Metropolitian,1.4899969787913645,0,14
41493,30.0,4.8,Sunny,Medium,2,Buffet,0.0,Urban,9.329531070015767,2,23
41494,29.0,4.7,Windy,Low,0,Drinks,1.0,Metropolitian,10.430481995428543,8,17
41495,30.0,4.6,Windy,Low,1,Snack,0.0,Metropolitian,7.4506493303798695,12,21
41496,33.0,3.6,Stormy,Jam,1,Drinks,1.0,Metropolitian,12.16583018950039,41,41
41497,24.0,4.3,Fog,Jam,1,Drinks,1.0,Metropolitian,19.400643621769365,55,40
41498,30.0,4.0,Cloudy,High,1,Drinks,1.0,Metropolitian,1.490313580205013,1,34
41499,35.0,4.4,Fog,Jam,2,Drinks,0.0,Metropolitian,13.772647772528625,39,46
41500,21.0,4.5,Sunny,High,0,Buffet,1.0,Urban,6.234277916442037,43,51
41501,23.0,4.8,Fog,Low,1,Snack,1.0,Metropolitian,1.5550023791677154,53,15
41502,23.0,5.0,Cloudy,High,0,Snack,1.0,Metropolitian,6.292109292193661,49,20
41503,20.0,4.6,Stormy,High,1,Snack,1.0,Urban,1.4902671833345271,51,17
41504,35.0,4.9,Cloudy,Jam,0,Drinks,2.0,Metropolitian,20.183145919896525,34,43
41505,34.0,4.9,Cloudy,Medium,0,Meal,0.0,Metropolitian,4.529605275354816,47,25
41506,29.0,4.0,Stormy,High,0,Meal,1.0,Metropolitian,6.130608071642146,57,33
41507,25.0,4.9,Sandstorms,Jam,2,Meal,1.0,Metropolitian,19.624803829768062,49,28
41508,20.0,4.9,Fog,Low,1,Buffet,1.0,Metropolitian,3.088748506397168,55,16
41509,39.0,4.6,Sandstorms,Low,2,Buffet,0.0,Urban,1.513328359173796,0,21
41510,32.0,4.3,Sandstorms,Jam,0,Buffet,1.0,Metropolitian,11.987298359007575,51,51
41511,35.0,4.6,Windy,Medium,0,Snack,1.0,Metropolitian,6.148676231792973,0,33
41512,34.0,4.5,Cloudy,High,0,Buffet,1.0,Metropolitian,1.5131666499186065,46,27
41513,36.0,4.6,Cloudy,Low,2,Drinks,0.0,Urban,10.5911427574152,2,25
41514,29.0,4.7,Windy,Jam,1,Snack,0.0,Urban,4.658614992086804,41,10
41515,24.0,4.5,Cloudy,Medium,0,Buffet,1.0,Metropolitian,12.106965819043053,52,32
41516,22.0,4.7,Stormy,High,0,Snack,1.0,Metropolitian,6.1490363375454695,54,17
41517,38.0,4.9,Fog,Medium,1,Drinks,1.0,Urban,13.410714806613722,58,32
41518,39.0,4.8,Fog,Jam,0,Drinks,1.0,Metropolitian,19.667194249988682,45,53
41519,39.0,4.8,Cloudy,Jam,0,Meal,0.0,Urban,7.650481532901967,6,27
41520,28.0,4.8,Cloudy,High,2,Buffet,0.0,Metropolitian,3.1099597673556643,26,20
41521,29.0,4.2,Sandstorms,Low,0,Snack,0.0,Urban,4.562360208530027,7,16
41522,25.0,4.7,Stormy,Medium,0,Buffet,1.0,Metropolitian,9.09086673098934,42,15
41523,33.0,4.8,Sunny,Jam,2,Drinks,1.0,Metropolitian,4.658452778835833,31,22
41524,30.0,5.0,Sunny,Medium,2,Snack,1.0,Urban,8.95564922305001,23,21
41525,33.0,4.2,Sandstorms,Low,0,Buffet,0.0,Metropolitian,9.329544182476965,48,22
41526,27.0,4.6,Sandstorms,Low,2,Snack,1.0,Urban,3.1460547419311484,48,13
41527,39.0,4.1,Sandstorms,Jam,1,Meal,1.0,Urban,14.026217980097854,41,31
41528,26.0,4.8,Fog,Medium,1,Meal,1.0,Metropolitian,9.195218887553763,32,14
41529,20.0,4.7,Fog,Medium,2,Snack,0.0,Urban,6.234198181799307,51,15
41530,36.0,5.0,Cloudy,Low,1,Drinks,1.0,Urban,3.1460547419311484,35,16
41531,39.0,4.0,Fog,Medium,1,Snack,1.0,Metropolitian,12.077192423983428,3,40
41532,35.0,5.0,Cloudy,Medium,1,Meal,1.0,Metropolitian,10.645633156270078,53,35
41533,31.0,5.0,Sandstorms,Jam,2,Snack,0.0,Metropolitian,10.870696725643294,27,30
41534,39.0,4.6,Fog,Medium,1,Drinks,1.0,Metropolitian,10.710647646313987,42,40
41535,36.0,4.6,Windy,Jam,1,Snack,1.0,Metropolitian,7.66308309220036,41,29
41536,24.0,4.6,Sunny,Jam,2,Buffet,1.0,Urban,4.6756516898560445,54,10
41537,38.0,4.9,Sunny,Medium,1,Drinks,1.0,Metropolitian,10.909412691194602,33,17
41538,22.0,5.0,Cloudy,Low,0,Meal,1.0,Metropolitian,4.529992374295421,13,24
41539,20.0,4.6,Sandstorms,Jam,1,Meal,0.0,Urban,10.927955509209685,6,18
41540,20.0,4.8,Cloudy,Jam,0,Meal,0.0,Metropolitian,4.597986285558501,0,28
41541,26.0,4.7,Stormy,Low,0,Buffet,1.0,Metropolitian,12.240564998992708,43,18
41542,38.0,4.6,Cloudy,Jam,2,Snack,1.0,Metropolitian,19.6944275148142,50,47
41543,22.0,4.7,Cloudy,Low,2,Meal,1.0,Metropolitian,16.83005378712095,58,29
41544,35.0,4.6,Sunny,Medium,1,Buffet,1.0,Metropolitian,13.587342695800704,0,18
41545,38.0,5.0,Stormy,Low,1,Meal,0.0,Metropolitian,3.117266328357049,45,29
41546,25.0,4.5,Sunny,Jam,1,Drinks,1.0,Urban,9.351260586250175,11,15
41547,22.0,4.6,Cloudy,Jam,1,Meal,1.0,Metropolitian,10.88461541394985,36,42
41548,27.0,4.8,Windy,Low,1,Buffet,1.0,Metropolitian,19.766294656238124,2,19
41549,27.0,4.8,Sunny,Low,1,Drinks,0.0,Metropolitian,2.9811849521405165,16,20
41550,22.0,4.7,Stormy,Low,1,Drinks,1.0,Metropolitian,9.124362511098642,0,17
41551,36.0,4.7,Stormy,Medium,2,Drinks,1.0,Metropolitian,4.478238639228993,0,28
41552,27.0,4.3,Stormy,Low,0,Buffet,1.0,Urban,1.5586231147522567,38,20
41553,32.0,4.9,Sunny,Low,0,Meal,0.0,Metropolitian,1.5446829395189194,0,22
41554,38.0,4.7,Windy,Jam,2,Snack,1.0,Urban,4.664957115162714,56,28
41555,32.0,4.9,Windy,Low,2,Buffet,1.0,Metropolitian,7.450982812847859,37,21
41556,30.0,4.1,Stormy,Jam,0,Buffet,0.0,Metropolitian,4.562701316931534,11,48
41557,26.0,4.7,Fog,Jam,1,Snack,1.0,Metropolitian,16.85799200547475,32,41
41558,21.0,4.8,Fog,Low,1,Snack,0.0,Urban,16.155737417724424,2,22
41559,26.0,4.6,Sunny,Low,0,Buffet,0.0,Urban,1.5152697096871373,35,12
41560,34.0,4.6,Sunny,Medium,2,Drinks,1.0,Metropolitian,6.292109292193661,40,24
41561,24.0,4.6,Fog,Jam,1,Meal,1.0,Metropolitian,7.686177549739126,34,28
41562,24.0,5.0,Cloudy,Jam,2,Buffet,1.0,Metropolitian,10.43094098445318,46,40
41563,29.566910587697233,4.6,Cloudy,Jam,2,Snack,1.0,Urban,9.058703032225505,15,21
41564,32.0,4.3,Windy,Jam,0,Meal,2.0,Metropolitian,13.790997638916496,51,40
41565,23.0,4.9,Windy,Jam,1,Snack,0.0,Metropolitian,4.471750076504967,6,26
41566,20.0,4.9,Sandstorms,Low,2,Buffet,0.0,Urban,3.10607019667518,25,13
41567,38.0,4.4,Sandstorms,Low,0,Meal,1.0,Metropolitian,3.1460547419311484,34,20
41568,37.0,5.0,Stormy,Low,0,Snack,0.0,Metropolitian,13.993168954830482,28,27
41569,35.0,5.0,Sunny,Jam,2,Buffet,1.0,Urban,4.664774769918528,0,24
41570,30.0,4.8,Sunny,Medium,2,Meal,1.0,Metropolitian,7.763364476349674,0,23
41571,26.0,4.6,Cloudy,Medium,2,Drinks,1.0,Metropolitian,13.586606506710037,58,32
41572,21.0,4.1,Stormy,Medium,0,Snack,1.0,Metropolitian,11.01119033893336,58,39
41573,33.0,4.8,Sunny,Low,1,Drinks,0.0,Metropolitian,1.469085464931034,49,11
41574,21.0,4.9,Stormy,Medium,0,Snack,0.0,Metropolitian,20.44934725735322,24,23
41575,31.0,4.9,Stormy,Low,2,Meal,1.0,Metropolitian,16.605483617229595,0,25
41576,31.0,3.6,Sandstorms,Medium,2,Buffet,0.0,Metropolitian,10.728117202315376,0,31
41577,24.0,4.7,Sandstorms,High,0,Buffet,1.0,Urban,3.06209497240967,41,16
41578,20.0,4.6,Windy,Jam,1,Buffet,0.0,Metropolitian,7.4634421596858145,39,11
41579,39.0,4.7,Sunny,High,0,Buffet,1.0,Metropolitian,6.234106670776719,0,21
41580,20.0,4.7,Windy,High,2,Meal,1.0,Urban,5.862260191066464,38,20
41581,27.0,4.1,Stormy,Jam,0,Meal,1.0,Urban,19.66727023062577,40,35
41582,36.0,4.7,Sunny,Jam,2,Drinks,1.0,Metropolitian,7.805800790209761,31,19
41583,27.0,4.5,Sunny,Jam,2,Meal,0.0,Metropolitian,20.18981741399017,40,19
41584,25.0,4.3,Fog,Medium,2,Buffet,1.0,Metropolitian,12.295700630365102,37,36
41585,23.0,4.7,Sandstorms,Low,1,Buffet,1.0,Urban,1.5586039785386285,45,12
41586,35.0,4.6,Cloudy,Jam,2,Snack,3.0,Urban,19.623732141474818,0,47
41587,38.0,4.7,Sunny,Low,1,Drinks,1.0,Metropolitian,4.658273702699941,47,10
41588,26.0,4.6,Cloudy,Jam,0,Meal,1.0,Urban,7.564482633330379,11,22
41589,20.0,4.9,Stormy,Low,1,Drinks,1.0,Metropolitian,7.548770406381731,0,17
41590,26.0,4.7,Windy,Medium,1,Snack,0.0,Urban,5.970744313442005,46,29
41591,34.0,4.0,Sunny,Jam,0,Buffet,2.0,Metropolitian,10.605825528344447,0,41
41592,23.0,4.6,Windy,Medium,2,Meal,1.0,Metropolitian,4.580601715654568,37,28
41593,39.0,4.2,Stormy,Low,0,Meal,1.0,Urban,4.470960645215856,57,26
41594,27.0,4.8,Fog,Medium,0,Snack,1.0,Metropolitian,4.562358055268467,43,27
41595,24.0,4.6,Cloudy,Low,2,Drinks,1.0,Urban,10.760366912227667,7,24
41596,26.0,4.9,Stormy,Low,1,Snack,0.0,Metropolitian,1.55306947201107,18,16
41597,31.0,4.6,Cloudy,Jam,2,Snack,1.0,Metropolitian,16.726406427607426,44,42
41598,38.0,3.7,Windy,Medium,2,Snack,1.0,Metropolitian,19.983017616371455,42,32
41599,33.0,4.4,Windy,Low,0,Buffet,1.0,Metropolitian,7.685744642961798,42,23
41600,33.0,4.6,Windy,Low,1,Meal,0.0,Metropolitian,3.0198164327141006,38,22
41601,36.0,4.8,Cloudy,Low,0,Drinks,1.0,Metropolitian,9.351140879280196,3,25
41602,26.0,4.8,Fog,High,2,Drinks,1.0,Metropolitian,3.10630710694681,56,22
41603,22.0,4.9,Sandstorms,Low,2,Drinks,1.0,Urban,1.5550023791677154,20,17
41605,35.0,4.8,Cloudy,High,2,Meal,0.0,Metropolitian,1.5530750607031314,0,35
41606,38.0,4.7,Sandstorms,Low,2,Buffet,0.0,Metropolitian,4.59769407357993,33,25
41607,35.0,4.8,Cloudy,Low,1,Snack,1.0,Urban,12.164816735057247,2,29
41608,24.0,4.9,Cloudy,Jam,2,Buffet,1.0,Urban,4.597986285558501,0,21
41609,27.0,4.7,Windy,Low,2,Drinks,1.0,Metropolitian,3.0654702048049747,35,10
41610,29.566910587697233,4.6,Sunny,Medium,2,Meal,1.0,Urban,4.611812441529985,53,17
41611,26.0,4.5,Fog,Low,2,Meal,1.0,Metropolitian,7.865136435552706,0,12
41612,27.0,4.5,Windy,Medium,1,Meal,0.0,Metropolitian,6.107216659309511,45,26
41613,29.566910587697233,4.6,Fog,Low,0,Buffet,1.0,Metropolitian,7.774681600772497,53,19
41614,27.0,4.6,Sunny,Medium,0,Buffet,1.0,Metropolitian,4.589827603882256,0,16
41615,22.0,4.9,Windy,Medium,0,Drinks,0.0,Metropolitian,6.060750953302816,0,27
41616,28.0,4.7,Windy,Jam,0,Buffet,0.0,Metropolitian,20.44934725735322,0,35
41617,38.0,4.7,Cloudy,Jam,0,Drinks,0.0,Metropolitian,14.157243571473247,0,48
41618,21.0,4.9,Windy,Medium,2,Buffet,0.0,Metropolitian,19.8888917578845,24,19
41619,24.0,4.9,Windy,Low,0,Drinks,1.0,Urban,19.623732141474818,58,17
41620,32.0,4.8,Cloudy,Low,1,Buffet,0.0,Metropolitian,9.351368113250803,29,19
41621,30.0,4.9,Fog,Low,1,Buffet,1.0,Metropolitian,9.317832929057673,47,19
41622,38.0,4.3,Windy,Jam,0,Meal,1.0,Metropolitian,19.767910110944406,31,51
41623,27.0,4.9,Stormy,Medium,1,Snack,1.0,Metropolitian,19.402068605732026,8,26
41624,27.0,5.0,Stormy,Medium,2,Drinks,0.0,Metropolitian,6.0530084672006605,41,24
41625,22.0,4.5,Fog,Low,0,Buffet,0.0,Metropolitian,2.979935378509528,28,15
41626,28.0,4.0,Cloudy,Jam,1,Meal,0.0,Metropolitian,20.25940601214379,49,40
41627,29.0,4.6,Sandstorms,Medium,0,Drinks,0.0,Metropolitian,4.407639993438619,8,12
41628,36.0,4.6,Windy,Jam,1,Drinks,1.0,Metropolitian,11.01119033893336,0,26
41629,27.0,4.6,Windy,Medium,2,Meal,1.0,Metropolitian,14.157243571473247,8,24
41630,21.0,4.8,Windy,Low,2,Buffet,0.0,Urban,19.694489222807135,3,14
41631,25.0,4.6,Stormy,Jam,1,Drinks,0.0,Metropolitian,10.590347209636771,0,15
41632,29.0,4.8,Sunny,Low,1,Meal,0.0,Urban,1.5585885842076599,50,16
41633,29.0,4.3,Stormy,Low,0,Meal,1.0,Urban,3.1054379357379935,0,16
41634,31.0,4.8,Fog,Jam,1,Buffet,3.0,Metropolitian,12.260534992048427,0,44
41635,23.0,4.5,Fog,Jam,0,Meal,0.0,Metropolitian,7.651348684182367,39,21
41636,35.0,4.3,Fog,Jam,1,Buffet,2.0,Metropolitian,7.603694267313127,0,37
41637,39.0,3.6,Windy,Medium,1,Drinks,1.0,Metropolitian,11.987329889098113,43,34
41638,23.0,4.8,Fog,Jam,2,Buffet,1.0,Metropolitian,10.759792229239958,9,44
41639,37.0,4.8,Sunny,Medium,0,Buffet,0.0,Metropolitian,9.084120915851996,52,22
41640,35.0,4.1,Windy,Jam,2,Drinks,0.0,Urban,13.793286079227201,40,33
41641,34.0,4.1,Sandstorms,Jam,0,Meal,1.0,Metropolitian,19.766294656238124,26,46
41642,29.566910587697233,4.6,Stormy,Low,1,Meal,1.0,Metropolitian,12.4679790601665,0,21
41643,33.0,4.5,Fog,Medium,1,Meal,1.0,Metropolitian,7.654912467967448,52,17
41644,29.0,4.6,Cloudy,High,2,Drinks,0.0,Metropolitian,6.212117547011122,0,29
41645,21.0,4.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,14.157243571473247,1,15
41646,39.0,4.1,Stormy,Medium,0,Meal,2.0,Metropolitian,11.940793512468638,37,39
41647,20.0,4.5,Windy,High,1,Drinks,1.0,Urban,6.292109292193661,43,23
41648,36.0,4.3,Sandstorms,Medium,0,Snack,1.0,Metropolitian,13.616720807535398,0,38
41649,25.0,4.3,Windy,Low,0,Buffet,0.0,Metropolitian,8.990877752793267,8,28
41650,29.0,4.5,Cloudy,Low,1,Snack,1.0,Metropolitian,3.07475279940891,0,15
41651,25.0,4.6,Cloudy,Medium,1,Buffet,0.0,Metropolitian,12.106965819043053,0,29
41652,21.0,4.3,Sunny,Jam,0,Snack,0.0,Metropolitian,7.663655492406257,0,52
41653,26.0,4.1,Stormy,Low,0,Buffet,1.0,Metropolitian,4.659471554975259,13,23
41654,29.0,4.6,Stormy,Medium,1,Snack,1.0,Urban,12.584217051037724,24,18
41655,32.0,4.8,Sunny,Jam,1,Meal,0.0,Urban,4.6756516898560445,9,17
41656,34.0,4.6,Stormy,Low,1,Snack,1.0,Metropolitian,11.921391165589352,52,27
41657,35.0,4.9,Stormy,Low,2,Snack,0.0,Metropolitian,4.675801166380489,47,26
41658,26.0,4.2,Stormy,Jam,0,Drinks,1.0,Metropolitian,7.548730115247308,0,34
41659,36.0,4.3,Cloudy,Jam,2,Drinks,1.0,Metropolitian,12.16583018950039,6,40
41660,31.0,4.5,Sunny,Medium,0,Meal,0.0,Metropolitian,4.664902706318305,33,25
41661,36.0,4.5,Sandstorms,Low,2,Snack,1.0,Metropolitian,7.764935998556286,43,26
41662,30.0,5.0,Sunny,Jam,0,Drinks,1.0,Metropolitian,9.365933587775642,46,27
41663,36.0,4.4,Cloudy,Low,2,Meal,0.0,Metropolitian,13.58857048295987,2,36
41664,30.0,4.9,Fog,Jam,0,Buffet,1.0,Metropolitian,20.21268929347144,25,48
41665,29.0,4.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,10.712670726207877,56,29
41666,27.0,4.9,Windy,Medium,2,Drinks,1.0,Metropolitian,16.665133707497215,32,28
41667,36.0,4.5,Windy,Jam,1,Buffet,2.0,Metropolitian,12.42230741734364,5,41
41668,32.0,4.9,Sunny,High,1,Snack,0.0,Metropolitian,1.5549965546723905,36,24
41669,29.0,4.1,Fog,High,2,Meal,1.0,Metropolitian,6.220257921492562,49,34
41670,28.0,5.0,Fog,Low,1,Meal,0.0,Urban,3.064600324675243,59,10
41671,20.0,5.0,Fog,High,2,Buffet,1.0,Metropolitian,1.5586261164034731,0,32
41672,30.0,4.9,Fog,Jam,1,Snack,3.0,Semi-Urban,12.469112245439387,10,48
41673,33.0,3.5,Stormy,Jam,1,Snack,1.0,Metropolitian,19.768592338494297,39,43
41674,29.0,4.7,Cloudy,Jam,0,Drinks,0.0,Metropolitian,10.592230632288995,10,48
41675,39.0,4.7,Sunny,High,0,Meal,1.0,Metropolitian,6.212010653788573,0,26
41676,29.0,4.8,Sandstorms,Medium,0,Snack,1.0,Metropolitian,13.9117210473913,58,29
41677,31.0,4.0,Sandstorms,High,2,Buffet,0.0,Urban,6.0524505563719835,4,34
41678,20.0,4.9,Stormy,Jam,2,Meal,0.0,Metropolitian,8.940685957165204,0,14
41679,23.0,4.9,Fog,Medium,0,Snack,2.0,Metropolitian,20.183750932560464,32,41
41680,24.0,4.6,Fog,Low,2,Meal,1.0,Metropolitian,3.030489348632212,39,18
41681,39.0,4.8,Sunny,Low,1,Drinks,0.0,Metropolitian,11.920842595311,0,28
41682,38.0,4.9,Cloudy,Medium,2,Drinks,1.0,Metropolitian,9.09093109386912,57,16
41683,36.0,4.6,Sandstorms,Medium,2,Meal,0.0,Metropolitian,7.793389890798218,48,26
41684,36.0,4.6,Sandstorms,Jam,1,Buffet,0.0,Metropolitian,7.865136435552706,6,30
41685,39.0,4.6,Windy,Low,2,Snack,1.0,Metropolitian,1.53734651556325,0,26
41686,35.0,4.6,Stormy,Low,2,Meal,1.0,Metropolitian,17.083390247190646,0,15
41687,37.0,4.9,Sandstorms,Jam,2,Snack,1.0,Metropolitian,17.303295941503084,27,26
41688,27.0,4.7,Stormy,Low,1,Snack,0.0,Metropolitian,16.90735773394358,58,14
41689,28.0,4.8,Cloudy,Low,0,Snack,0.0,Urban,1.4902606562605059,49,24
41690,22.0,4.6,Stormy,Medium,0,Snack,1.0,Urban,12.238486247187867,3,23
41691,30.0,4.9,Sunny,Low,1,Snack,1.0,Urban,4.529646520852901,0,11
41692,32.0,4.0,Cloudy,Low,0,Snack,2.0,Metropolitian,10.283156745995607,48,44
41693,25.0,4.6,Stormy,High,1,Buffet,0.0,Urban,5.9608363428424145,47,28
41694,23.0,4.9,Windy,Jam,1,Buffet,1.0,Metropolitian,16.39022888134769,4,18
41695,32.0,4.6,Sunny,Medium,1,Buffet,1.0,Metropolitian,13.635550371276413,37,29
41696,36.0,4.9,Windy,Medium,0,Buffet,2.0,Urban,6.03901131308522,1,34
41697,32.0,4.0,Cloudy,Jam,2,Snack,1.0,Urban,11.72386653326193,59,46
41698,29.0,5.0,Sunny,Low,1,Snack,1.0,Metropolitian,3.065638933072301,14,19
41700,30.0,4.8,Cloudy,Low,2,Snack,1.0,Metropolitian,16.118712873081634,8,28
