Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
30383,26.0,4.8,Sandstorms,Low,1,Meal,1.0,Metropolitian,1.573027382944863,53,14
44720,37.0,4.6,Windy,Medium,2,Drinks,1.0,Metropolitian,4.659471554975259,58,33
16010,38.0,4.6,Windy,Low,1,Buffet,1.0,Metropolitian,12.584217051037724,43,24
6249,38.0,4.7,Cloudy,Jam,0,Drinks,2.0,Metropolitian,12.077192423983428,0,42
19301,27.0,4.8,Sandstorms,Jam,1,Buffet,0.0,Metropolitian,12.259923903150124,55,23
37635,25.0,4.9,Stormy,Medium,2,Drinks,1.0,Metropolitian,10.605835666701468,8,23
11328,26.0,4.5,Windy,Low,1,Meal,0.0,Urban,19.921550524065573,47,10
28311,38.0,4.9,Stormy,Jam,0,Snack,2.0,Metropolitian,11.01119033893336,0,35
4993,27.0,4.7,Fog,Low,2,Drinks,1.0,Metropolitian,1.5550505533396612,28,14
29273,21.0,4.2,Sandstorms,Low,0,Meal,1.0,Metropolitian,3.1057784209210757,29,25
5629,23.0,4.8,Windy,Jam,2,Snack,1.0,Metropolitian,16.60616566176581,0,21
10958,20.0,4.5,Fog,Jam,0,Buffet,0.0,Metropolitian,11.01119033893336,0,38
42899,34.0,4.8,Cloudy,Medium,0,Drinks,1.0,Urban,7.775036228704785,53,25
239,28.0,5.0,Windy,Low,0,Snack,0.0,Urban,13.740254197171176,47,15
12380,32.0,4.8,Windy,Low,1,Meal,1.0,Metropolitian,3.030488427402549,55,29
44765,26.0,4.6,Windy,High,1,Meal,1.0,Metropolitian,6.292109292193661,0,17
41473,32.0,4.7,Fog,High,0,Drinks,1.0,Metropolitian,6.292109292193661,43,29
37481,29.566910587697237,4.6,Fog,Low,1,Meal,1.0,Metropolitian,13.977593276598125,46,38
5697,35.0,4.8,Sandstorms,Low,1,Snack,1.0,Metropolitian,9.36687485877105,3,28
30423,35.0,4.9,Fog,Low,2,Buffet,1.0,Metropolitian,1.5527885525587557,40,17
25830,27.0,4.1,Sandstorms,Low,0,Drinks,1.0,Metropolitian,1.509831012700432,45,18
42068,38.0,4.9,Cloudy,Low,2,Meal,0.0,Metropolitian,14.157243571473249,0,28
8765,29.0,5.0,Sandstorms,Jam,2,Snack,0.0,Metropolitian,14.157243571473249,0,21
38352,38.0,4.8,Sunny,Medium,1,Meal,1.0,Metropolitian,19.981557553602578,29,23
14855,30.0,4.8,Cloudy,Medium,1,Drinks,1.0,Metropolitian,6.212799049640115,35,15
35457,35.0,5.0,Sandstorms,High,1,Meal,1.0,Urban,3.0745818119523967,0,31
36787,21.0,4.7,Stormy,High,0,Snack,2.0,Metropolitian,3.1056609976976723,36,38
19624,28.0,4.6,Fog,Jam,2,Meal,1.0,Metropolitian,7.686220837570111,41,32
19982,34.0,4.9,Fog,Jam,2,Buffet,1.0,Metropolitian,4.5804213754513095,56,35
15730,25.0,4.8,Fog,Low,2,Snack,1.0,Metropolitian,16.38949457229351,48,25
8450,35.0,4.9,Sunny,Jam,2,Snack,0.0,Urban,4.592210201269299,45,19
38890,25.0,4.6,Fog,Medium,0,Buffet,0.0,Metropolitian,20.18736982738621,57,36
37754,25.0,4.8,Fog,Jam,1,Meal,1.0,Metropolitian,7.450424419701814,49,21
3502,23.0,4.6,Fog,Medium,1,Meal,0.0,Urban,12.422378768201211,23,27
32273,28.0,4.5,Sunny,Jam,2,Drinks,0.0,Metropolitian,7.765072300207906,0,12
42273,26.0,4.7,Windy,Jam,2,Snack,0.0,Urban,13.43225734245261,11,24
35510,39.0,5.0,Cloudy,Low,1,Drinks,1.0,Metropolitian,12.166246332205027,38,30
27160,38.0,4.1,Sandstorms,Jam,0,Snack,0.0,Metropolitian,12.24100940056668,41,38
29712,29.0,4.9,Stormy,Low,1,Snack,1.0,Urban,12.584217051037724,33,11
24988,24.0,4.8,Sunny,Medium,1,Drinks,1.0,Metropolitian,10.870846282801171,2,19
42004,20.0,4.6,Stormy,High,2,Snack,0.0,Metropolitian,6.2119946357976215,33,21
21366,33.0,5.0,Fog,Low,0,Buffet,0.0,Urban,4.719082053000275,8,27
23786,26.0,4.6,Fog,Medium,1,Drinks,1.0,Metropolitian,16.909063723605502,0,26
7183,28.0,4.9,Fog,Low,2,Buffet,1.0,Urban,1.5531687356367505,24,10
31523,39.0,5.0,Sunny,Medium,1,Drinks,1.0,Metropolitian,13.39699776499267,42,26
31341,33.0,4.7,Sandstorms,High,0,Drinks,1.0,Metropolitian,6.130798088087055,32,46
4794,38.0,4.6,Stormy,Low,1,Snack,1.0,Metropolitian,3.1099643110339583,30,26
13220,28.0,4.9,Windy,Medium,2,Meal,1.0,Metropolitian,7.686109995643706,43,25
44435,39.0,4.7,Sunny,Jam,0,Drinks,1.0,Metropolitian,10.431376314751596,46,30
14102,37.0,4.2,Fog,Jam,1,Meal,1.0,Urban,19.36862014108189,45,44
15146,28.0,4.6,Stormy,Medium,0,Snack,1.0,Metropolitian,7.763211903077162,47,11
21181,32.0,4.4,Windy,Jam,2,Meal,0.0,Urban,16.986925246000638,56,40
44553,39.0,4.9,Cloudy,Low,0,Drinks,2.0,Metropolitian,10.707521548081228,3,42
5597,38.0,4.9,Fog,Low,0,Snack,1.0,Urban,1.5550317397162736,0,24
32521,28.0,5.0,Sunny,Medium,2,Buffet,1.0,Metropolitian,11.920420212148136,0,18
23478,29.0,4.6,Stormy,Low,1,Buffet,0.0,Urban,3.059241638528994,25,11
35922,31.0,4.2,Cloudy,Jam,1,Buffet,1.0,Semi-Urban,20.44934725735322,39,47
28595,23.0,4.8,Fog,Medium,1,Buffet,0.0,Urban,6.292109292193661,46,17
1724,33.0,4.5,Cloudy,Jam,0,Meal,1.0,Metropolitian,9.351063010985028,59,28
28232,33.0,4.7,Sunny,High,1,Buffet,1.0,Metropolitian,6.039424492560554,53,23
27860,25.0,4.7,Stormy,Medium,2,Drinks,0.0,Metropolitian,9.123900289207336,0,24
7069,31.0,4.8,Stormy,Medium,0,Buffet,1.0,Metropolitian,12.4395928895374,8,42
16528,25.0,4.6,Sandstorms,Jam,1,Drinks,1.0,Metropolitian,12.423623703844443,5,16
24823,26.0,5.0,Stormy,Medium,2,Drinks,1.0,Urban,16.605483617229595,32,26
39491,23.0,4.9,Stormy,Medium,2,Meal,1.0,Metropolitian,12.12084818125686,0,20
41976,21.0,4.9,Sandstorms,Low,1,Meal,1.0,Urban,17.303295941503084,0,16
33275,38.0,4.5,Fog,Low,1,Buffet,0.0,Urban,3.0197889407066283,50,16
27217,31.0,4.9,Windy,Medium,0,Drinks,1.0,Metropolitian,6.292109292193661,0,32
27589,22.0,4.6,Stormy,Jam,2,Drinks,1.0,Urban,16.390873953030145,9,15
44680,38.0,4.5,Fog,Low,0,Buffet,1.0,Metropolitian,4.528957234415644,3,25
43398,29.566910587697237,4.6,Fog,Low,3,Drinks,1.0,Metropolitian,13.410100429061607,14,31
19208,28.0,4.0,Fog,Medium,2,Snack,0.0,Metropolitian,12.46817950128878,52,33
17625,38.0,4.9,Stormy,Low,2,Meal,1.0,Metropolitian,7.764898665680174,12,27
137,37.0,4.9,Fog,Medium,0,Buffet,1.0,Metropolitian,4.675611017670201,8,27
40250,26.0,3.7,Sunny,High,0,Snack,3.0,Metropolitian,6.292109292193661,28,51
23693,27.0,4.6,Stormy,Low,0,Meal,1.0,Metropolitian,20.44934725735322,7,20
31200,32.0,4.8,Sandstorms,Low,2,Buffet,0.0,Metropolitian,4.539026043123361,29,21
11249,37.0,4.7,Sunny,Low,1,Meal,1.0,Metropolitian,20.858408776384746,7,16
19473,30.0,4.8,Cloudy,Low,0,Snack,1.0,Metropolitian,3.1097968465837984,0,26
15918,15.0,1.0,Fog,Low,3,Snack,0.0,Metropolitian,7.764276037888512,8,17
1215,28.0,4.8,Stormy,Low,0,Snack,0.0,Urban,17.08318212903254,47,15
39391,22.0,5.0,Cloudy,Jam,1,Snack,2.0,Urban,13.62530272397804,6,38
26465,31.0,4.5,Windy,Jam,1,Meal,1.0,Urban,12.103152833873413,0,33
42743,26.0,4.0,Fog,Jam,2,Meal,0.0,Metropolitian,10.644748340136292,9,32
30824,34.0,4.6,Sandstorms,Low,2,Meal,0.0,Metropolitian,7.663655492406257,57,23
6385,50.0,6.0,Fog,Low,3,Meal,0.0,Urban,19.368777053955085,12,20
3980,29.566910587697237,4.6,Cloudy,Jam,1,Drinks,1.0,Metropolitian,4.65941509014333,10,25
14575,29.0,4.9,Windy,Jam,0,Drinks,1.0,Metropolitian,19.76839361312463,0,33
26814,34.0,4.6,Cloudy,Low,0,Snack,1.0,Metropolitian,1.5373109902420186,0,29
33249,21.0,4.8,Sandstorms,Medium,2,Meal,0.0,Metropolitian,6.120960370399152,27,22
3656,39.0,4.6,Stormy,Medium,1,Drinks,1.0,Metropolitian,6.0608251795928005,0,25
21479,21.0,4.9,Cloudy,Low,2,Snack,0.0,Metropolitian,9.195907228726783,37,11
27268,24.0,4.8,Fog,Medium,2,Drinks,1.0,Metropolitian,4.56217217850127,8,13
35548,30.0,4.7,Cloudy,Medium,0,Snack,1.0,Metropolitian,6.039088386034739,0,26
11875,34.0,4.5,Windy,Medium,0,Buffet,1.0,Urban,7.450641692737553,2,27
2216,24.0,4.3,Fog,Jam,1,Snack,1.0,Metropolitian,10.605493109986096,4,34
33386,25.0,4.7,Cloudy,Jam,0,Buffet,1.0,Metropolitian,14.026723434937855,50,40
12529,24.0,4.9,Cloudy,Low,1,Snack,0.0,Urban,4.664896157734744,58,11
17398,23.0,4.6,Windy,Jam,0,Meal,1.0,Metropolitian,10.644498227761442,49,26
16155,31.0,4.6,Sunny,Medium,2,Buffet,0.0,Metropolitian,13.834624384395871,0,27
35890,36.0,4.8,Stormy,Low,1,Buffet,0.0,Metropolitian,1.5549943735112588,53,23
43243,22.0,4.9,Fog,Jam,0,Snack,1.0,Metropolitian,9.185764882221234,11,26
18676,24.0,4.9,Fog,Jam,2,Meal,1.0,Metropolitian,13.615817357704996,4,38
35983,28.0,4.6,Stormy,Jam,0,Drinks,0.0,Metropolitian,8.990630658696514,0,31
35244,24.0,5.0,Fog,Low,1,Drinks,0.0,Metropolitian,1.553180370852216,35,11
25808,39.0,4.9,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,16.64104290332125,36,25
5171,35.0,4.3,Sandstorms,Medium,1,Drinks,1.0,Metropolitian,6.130798088087055,36,33
13834,37.0,4.9,Stormy,Low,2,Buffet,1.0,Metropolitian,9.058938874395311,52,27
32182,26.0,4.8,Cloudy,Jam,0,Buffet,2.0,Semi-Urban,13.974941749992782,31,47
1661,38.0,4.7,Fog,High,1,Meal,2.0,Metropolitian,1.5099414401462918,51,39
30829,29.566910587697237,4.6,Fog,Low,3,Meal,1.0,Metropolitian,17.171473827511925,17,33
11337,27.0,5.0,Windy,High,0,Snack,1.0,Metropolitian,6.129772126302703,23,18
43933,39.0,4.8,Windy,Medium,1,Meal,1.0,Urban,4.66487547455776,38,30
36300,36.0,4.6,Cloudy,Jam,0,Buffet,1.0,Metropolitian,10.870670158123415,46,44
25705,32.0,4.8,Fog,Medium,0,Meal,1.0,Metropolitian,19.768592338494297,2,42
7403,32.0,5.0,Fog,Medium,1,Buffet,1.0,Metropolitian,10.418886562988453,28,35
3323,29.0,4.8,Cloudy,Low,1,Snack,0.0,Urban,3.065496684009405,24,11
32106,29.566910587697237,4.6,Sunny,Jam,2,Buffet,1.0,Urban,20.077947662604227,15,11
8118,22.0,4.6,Stormy,Low,2,Meal,0.0,Urban,12.103189037169528,0,15
27040,23.0,4.9,Stormy,Medium,2,Snack,1.0,Urban,16.65282988190526,47,15
29861,35.0,4.2,Stormy,Medium,2,Buffet,1.0,Metropolitian,19.91684277926345,58,34
41901,21.0,4.9,Fog,Medium,1,Buffet,0.0,Metropolitian,12.297428915947595,33,31
43088,36.0,4.7,Sandstorms,Jam,1,Meal,1.0,Metropolitian,4.6756516898560445,5,30
32362,29.566910587697237,4.6,Windy,High,0,Buffet,2.0,Metropolitian,3.1460547419311484,21,39
23580,37.0,4.7,Stormy,Medium,1,Drinks,1.0,Metropolitian,6.234146315112299,55,26
13695,24.0,4.8,Stormy,Jam,2,Snack,0.0,Metropolitian,14.157243571473249,4,19
7460,35.0,5.0,Stormy,Low,1,Drinks,1.0,Metropolitian,2.985545161182684,0,27
10909,27.0,5.0,Sunny,Jam,1,Snack,0.0,Urban,9.351007309623355,50,12
41113,20.0,4.7,Fog,Jam,1,Buffet,2.0,Metropolitian,16.39094613823836,11,36
16653,22.0,4.9,Sunny,Medium,1,Drinks,1.0,Metropolitian,9.366890001937582,0,12
24712,25.0,4.7,Stormy,Jam,2,Snack,0.0,Metropolitian,11.72312961316442,0,26
7810,27.0,4.8,Stormy,Low,0,Drinks,1.0,Urban,20.858124588582477,34,17
44804,21.0,4.6,Stormy,Medium,2,Snack,1.0,Metropolitian,12.584217051037724,48,29
5750,31.0,4.0,Sandstorms,Low,0,Drinks,1.0,Metropolitian,4.592210201269299,2,30
39002,37.0,3.5,Fog,Low,2,Snack,1.0,Metropolitian,12.297361881057151,3,39
28624,37.0,4.9,Fog,Jam,2,Snack,0.0,Metropolitian,4.658621705148369,6,39
18648,23.0,4.6,Windy,Jam,0,Buffet,1.0,Metropolitian,13.97635465958695,11,32
5378,25.0,4.6,Sunny,Jam,0,Meal,0.0,Metropolitian,10.433265317080537,0,24
4517,34.0,4.6,Cloudy,Low,1,Buffet,1.0,Metropolitian,3.1061196879602586,14,19
20267,31.0,5.0,Cloudy,Low,2,Buffet,0.0,Metropolitian,9.329983797136483,12,16
43358,36.0,4.6,Sandstorms,Low,2,Snack,0.0,Urban,14.026723434937855,13,19
19879,39.0,4.9,Sandstorms,Jam,0,Snack,2.0,Metropolitian,13.62530272397804,0,51
13029,37.0,4.5,Cloudy,High,0,Snack,1.0,Metropolitian,3.026270807174758,41,28
18480,24.0,4.2,Sunny,Jam,0,Snack,0.0,Metropolitian,7.326986746590909,9,50
21382,29.0,4.9,Sandstorms,Low,2,Buffet,1.0,Metropolitian,11.92032372130122,3,18
27506,27.0,4.8,Cloudy,Low,2,Meal,0.0,Urban,12.260445370021,58,25
26615,37.0,5.0,Stormy,Medium,0,Snack,2.0,Metropolitian,16.986604155158926,0,41
19531,35.0,4.6,Stormy,Low,2,Drinks,1.0,Metropolitian,3.0415247604561,54,24
20655,20.0,4.6,Sunny,High,1,Snack,1.0,Urban,6.220257921492562,0,14
38750,38.0,4.1,Sunny,Medium,0,Buffet,1.0,Metropolitian,16.858815605862972,2,38
16886,33.0,4.6,Sandstorms,Medium,0,Meal,2.0,Metropolitian,13.994411289412804,58,40
8139,39.0,3.6,Stormy,Jam,2,Meal,1.0,Metropolitian,10.88414699061599,0,39
24463,21.0,4.8,Sunny,Jam,0,Drinks,1.0,Metropolitian,12.43920644431885,44,30
29421,34.0,4.6,Stormy,Jam,1,Buffet,1.0,Urban,7.804902383524501,27,30
44744,24.0,4.8,Fog,Low,1,Buffet,1.0,Metropolitian,10.568445476897375,52,27
23528,34.0,4.0,Cloudy,Jam,1,Meal,1.0,Metropolitian,20.44934725735322,46,44
17084,30.0,4.7,Sandstorms,Medium,1,Buffet,0.0,Metropolitian,9.316914478522769,48,26
25374,33.0,4.1,Cloudy,Jam,0,Drinks,1.0,Metropolitian,7.604263016933009,36,34
33889,26.0,4.0,Sandstorms,Low,0,Meal,1.0,Metropolitian,1.5585733171170415,55,26
30852,21.0,4.3,Sandstorms,Low,0,Snack,1.0,Metropolitian,3.122103031400946,33,29
17197,27.0,4.9,Sunny,Jam,1,Meal,1.0,Urban,19.767001365374604,50,13
10252,23.0,4.7,Fog,Medium,2,Meal,1.0,Urban,14.026654981193316,0,34
1024,32.0,4.5,Cloudy,High,0,Meal,1.0,Metropolitian,6.292109292193661,52,25
43316,28.0,4.8,Stormy,Jam,1,Buffet,1.0,Metropolitian,16.3897177643289,10,28
879,38.0,4.8,Sunny,Low,1,Snack,1.0,Urban,3.074642482803998,25,17
35205,21.0,4.8,Sandstorms,Jam,2,Buffet,0.0,Metropolitian,10.597279704507937,54,18
10784,31.0,4.7,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,4.659319939794102,9,27
15115,15.0,1.0,Fog,Low,3,Meal,1.0,Metropolitian,11.01119033893336,28,21
7722,34.0,4.4,Cloudy,High,1,Snack,1.0,Metropolitian,6.234428724134456,2,39
5354,21.0,4.7,Stormy,Jam,2,Meal,0.0,Metropolitian,16.64067345732587,40,18
4429,23.0,4.4,Windy,Jam,0,Drinks,1.0,Urban,12.488977077570484,41,36
26467,25.0,4.5,Windy,Low,2,Drinks,1.0,Metropolitian,7.564453227738997,8,17
1379,33.0,5.0,Fog,Low,0,Meal,1.0,Metropolitian,1.5106413259065503,0,21
26570,28.0,5.0,Stormy,Medium,0,Buffet,1.0,Metropolitian,7.575783657536292,37,12
34837,38.0,4.5,Sandstorms,Jam,1,Buffet,1.0,Metropolitian,17.07964328127915,27,38
12799,38.0,3.6,Stormy,Jam,2,Snack,1.0,Metropolitian,19.981966861115872,5,40
1573,39.0,4.9,Sunny,Jam,1,Meal,1.0,Metropolitian,9.316629728794078,39,17
21059,24.0,4.8,Stormy,Medium,1,Buffet,1.0,Metropolitian,9.31780888440238,7,20
45565,21.0,4.8,Sunny,Low,2,Drinks,0.0,Metropolitian,4.590785813890977,7,22
27931,36.0,5.0,Stormy,Low,1,Meal,1.0,Urban,4.66487547455776,43,20
8372,32.0,4.8,Cloudy,Jam,1,Meal,1.0,Urban,7.6627216573710175,0,34
10596,33.0,4.7,Fog,Jam,1,Buffet,1.0,Metropolitian,13.6864597280521,0,36
42174,28.0,4.6,Fog,Low,1,Meal,0.0,Metropolitian,12.242877635471167,3,29
5106,38.0,4.7,Sunny,Medium,0,Drinks,1.0,Metropolitian,5.960717644178377,55,26
44789,36.0,4.8,Windy,Medium,2,Snack,1.0,Urban,10.728820029363249,42,29
22128,23.0,4.7,Sunny,Jam,1,Drinks,0.0,Metropolitian,12.35470738283487,0,14
22789,39.0,4.9,Sunny,Low,0,Meal,1.0,Urban,4.580480401306382,29,22
38957,28.0,4.6,Fog,Jam,0,Drinks,2.0,Urban,19.379827688929165,56,46
38374,29.0,5.0,Stormy,Jam,0,Buffet,1.0,Metropolitian,12.297470459092995,50,38
30506,28.0,4.9,Stormy,Low,2,Drinks,1.0,Metropolitian,12.16593389806985,42,19
1147,22.0,4.7,Cloudy,Jam,2,Drinks,0.0,Metropolitian,7.765037094362605,5,33
25248,37.0,4.6,Sunny,Jam,0,Drinks,1.0,Metropolitian,4.529658112626371,59,25
10428,31.0,5.0,Cloudy,Jam,1,Drinks,2.0,Urban,9.43816345911881,39,35
28678,35.0,5.0,Cloudy,Low,2,Meal,1.0,Metropolitian,7.663778796227466,12,16
10605,34.0,4.7,Cloudy,Jam,0,Snack,2.0,Metropolitian,17.303295941503084,44,42
4073,25.0,4.3,Sandstorms,Low,0,Snack,1.0,Metropolitian,1.5326700811278404,29,25
10561,20.0,4.9,Fog,Medium,0,Snack,0.0,Metropolitian,9.124285093277056,24,22
25951,26.0,4.6,Sunny,Medium,2,Drinks,1.0,Metropolitian,16.640537402346094,38,18
35643,29.566910587697237,4.6,Sunny,Jam,0,Buffet,1.0,Metropolitian,4.659053077845549,54,25
4194,39.0,4.1,Stormy,Jam,2,Meal,3.0,Metropolitian,19.845853783704023,46,42
869,29.0,4.9,Sandstorms,Jam,2,Snack,1.0,Metropolitian,12.467875144754698,55,24
30316,24.0,4.6,Sandstorms,Jam,1,Buffet,1.0,Urban,20.25941209690326,54,16
3004,24.0,4.6,Fog,Low,0,Buffet,1.0,Metropolitian,11.919975931086082,3,20
24768,23.0,4.1,Fog,Medium,1,Meal,0.0,Metropolitian,12.43908696195177,0,31
2459,24.0,4.7,Windy,Jam,1,Buffet,1.0,Metropolitian,10.605825528344448,55,15
3726,27.0,4.8,Windy,Jam,1,Buffet,1.0,Metropolitian,20.18719439332987,31,26
29682,29.0,4.5,Stormy,Jam,2,Drinks,1.0,Metropolitian,10.869613827125235,56,28
29397,27.0,4.6,Sandstorms,Jam,0,Drinks,1.0,Metropolitian,9.31780888440238,40,33
7787,36.0,4.1,Sandstorms,Medium,2,Drinks,0.0,Metropolitian,6.130823373939967,30,34
20113,26.0,5.0,Windy,Medium,0,Snack,1.0,Metropolitian,16.64017754036626,43,28
13151,38.0,4.4,Stormy,Jam,0,Buffet,1.0,Metropolitian,7.603690677059124,0,33
18710,23.0,4.7,Stormy,Low,1,Meal,1.0,Urban,13.410714806613722,12,11
16961,32.0,5.0,Sandstorms,Low,1,Meal,1.0,Metropolitian,13.585461683446043,2,25
38189,39.0,4.6,Fog,Low,1,Drinks,1.0,Metropolitian,7.77472192353282,29,18
5356,20.0,4.6,Windy,Low,1,Meal,1.0,Metropolitian,1.573027382944863,0,17
8489,21.0,4.7,Sunny,Medium,1,Snack,0.0,Urban,4.719082053000275,42,11
31368,20.0,4.2,Fog,Medium,2,Snack,1.0,Metropolitian,10.589864357128604,24,38
24646,27.0,4.6,Sandstorms,Low,2,Meal,0.0,Metropolitian,4.529703929881914,43,12
13079,23.0,4.9,Windy,Jam,0,Drinks,1.0,Urban,9.057444671185143,0,30
2120,35.0,4.6,Windy,Medium,1,Buffet,1.0,Metropolitian,4.659111306600147,0,32
15792,22.0,4.6,Cloudy,Medium,2,Meal,1.0,Metropolitian,4.719082053000275,52,15
11500,31.0,4.7,Stormy,Low,2,Meal,0.0,Metropolitian,19.92350088737085,57,21
11851,27.0,4.8,Sandstorms,Jam,1,Snack,1.0,Urban,10.605832439278606,10,25
41101,23.0,4.6,Windy,Medium,2,Meal,1.0,Metropolitian,7.792622515359863,33,23
1945,31.0,4.9,Stormy,Low,2,Buffet,1.0,Metropolitian,19.69459404296433,0,20
82,32.0,4.6,Stormy,Low,2,Drinks,1.0,Metropolitian,1.5098315909395557,0,25
17412,24.0,5.0,Windy,High,2,Snack,0.0,Urban,6.130774962521449,34,13
13494,31.0,4.1,Stormy,Low,0,Snack,1.0,Metropolitian,3.0415093202499595,30,27
37641,26.0,5.0,Sunny,Low,0,Meal,0.0,Urban,1.514048835152202,28,13
19075,29.0,4.9,Stormy,Low,2,Drinks,1.0,Metropolitian,16.665133707497215,13,15
27833,25.0,4.8,Stormy,Low,0,Buffet,1.0,Metropolitian,13.90029590890577,7,19
1838,24.0,4.6,Cloudy,Medium,0,Snack,1.0,Metropolitian,7.79297088770648,2,24
34477,20.0,5.0,Cloudy,Jam,0,Buffet,1.0,Metropolitian,17.08026472809035,50,43
3036,33.0,4.7,Windy,Low,2,Meal,1.0,Metropolitian,16.606451648646136,52,29
38006,33.0,4.7,Sunny,Jam,2,Meal,0.0,Metropolitian,7.865136435552706,11,24
15634,21.0,4.5,Sandstorms,Medium,0,Buffet,0.0,Urban,7.764935998556286,27,10
14483,27.0,5.0,Sandstorms,High,2,Meal,1.0,Metropolitian,6.212118801730475,42,27
2679,32.0,4.1,Cloudy,Medium,2,Meal,1.0,Metropolitian,10.64526625888168,38,32
9415,34.0,4.9,Sandstorms,Low,2,Drinks,1.0,Metropolitian,13.976439165830406,13,24
40901,26.0,5.0,Stormy,Jam,2,Meal,0.0,Metropolitian,13.898286865049553,30,27
29444,37.0,4.3,Fog,Jam,1,Snack,1.0,Metropolitian,19.767101789263897,5,36
18918,30.0,4.7,Sandstorms,Jam,0,Buffet,1.0,Semi-Urban,16.906996483496595,51,54
37439,24.0,4.6,Fog,Low,0,Meal,1.0,Metropolitian,4.658019377526221,43,21
29597,30.0,5.0,Windy,Medium,2,Snack,0.0,Urban,16.90915039011765,23,21
12533,20.0,4.6,Sunny,Jam,0,Meal,1.0,Metropolitian,14.157243571473249,0,24
3900,32.0,4.3,Sandstorms,Jam,0,Buffet,2.0,Metropolitian,9.43816345911881,10,46
45419,25.0,4.7,Windy,Low,1,Snack,0.0,Urban,3.1460547419311484,16,15
34951,35.0,4.6,Fog,Low,2,Drinks,1.0,Urban,3.106023935836824,0,16
16399,36.0,3.9,Sandstorms,Jam,1,Meal,1.0,Metropolitian,12.077192423983428,4,44
19468,36.0,4.1,Cloudy,Jam,0,Snack,2.0,Metropolitian,7.54915032461897,0,34
30484,37.0,4.7,Sunny,Low,0,Snack,1.0,Metropolitian,7.763596496638359,11,20
16398,25.0,4.8,Cloudy,Jam,1,Drinks,1.0,Metropolitian,12.165433285883388,0,41
27323,36.0,4.4,Cloudy,High,2,Meal,1.0,Metropolitian,6.149124261015807,54,31
36789,30.0,4.2,Fog,Low,1,Buffet,0.0,Metropolitian,13.833360364173137,2,36
29633,37.0,4.7,Cloudy,Low,1,Drinks,1.0,Metropolitian,1.52090921705968,43,16
2637,27.0,4.9,Cloudy,Jam,2,Buffet,1.0,Metropolitian,12.584217051037724,41,39
16552,24.0,4.3,Cloudy,Jam,1,Drinks,1.0,Urban,19.665425516520337,54,41
22816,21.0,4.6,Fog,Jam,1,Buffet,1.0,Metropolitian,16.664670351711113,30,43
31336,22.0,4.7,Sandstorms,Medium,1,Snack,1.0,Metropolitian,9.058938874395311,53,29
1540,27.0,4.9,Stormy,High,1,Drinks,0.0,Metropolitian,6.1481731023295145,28,13
29707,23.0,4.5,Sandstorms,Low,1,Drinks,0.0,Urban,16.857376664116106,42,14
29247,38.0,4.5,Windy,Low,0,Drinks,1.0,Urban,9.351063010985028,8,22
32589,38.0,4.7,Windy,Jam,1,Drinks,1.0,Metropolitian,19.922446797383568,41,25
41784,31.0,4.9,Sunny,Jam,2,Buffet,0.0,Urban,19.09230833296822,1,25
4173,37.0,4.8,Cloudy,Low,1,Snack,0.0,Metropolitian,12.4207696265282,7,28
22963,29.0,4.6,Sunny,Medium,1,Drinks,1.0,Urban,7.604256680375935,37,17
10984,27.0,4.1,Cloudy,Jam,2,Meal,1.0,Metropolitian,13.68588538539404,26,39
5837,28.0,4.9,Fog,Low,2,Snack,1.0,Metropolitian,20.89327310794143,0,22
38895,39.0,4.8,Cloudy,Medium,1,Meal,1.0,Metropolitian,7.326986746590909,52,19
14299,38.0,4.2,Stormy,Jam,0,Meal,3.0,Metropolitian,13.770938558464298,25,42
44023,25.0,2.9,Sunny,Low,1,Meal,1.0,Metropolitian,10.728494257788617,12,39
22895,20.0,4.9,Sunny,Jam,0,Snack,1.0,Metropolitian,13.587342695800704,26,26
40442,23.0,4.2,Windy,Medium,0,Snack,1.0,Metropolitian,20.259325711596187,27,35
28579,33.0,4.7,Sunny,High,0,Buffet,0.0,Urban,6.148855589855816,28,22
22457,32.0,4.7,Sunny,Jam,0,Snack,0.0,Metropolitian,7.685968899509926,56,21
14442,21.0,4.8,Sandstorms,Jam,2,Buffet,0.0,Urban,19.624803829768062,25,17
2014,22.0,4.9,Cloudy,Jam,1,Buffet,0.0,Metropolitian,20.261461470105104,46,34
26234,33.0,4.9,Cloudy,High,1,Meal,1.0,Urban,2.997107209130977,36,29
30394,29.566910587697237,4.6,Fog,Low,1,Buffet,0.0,Urban,9.195218887553764,31,12
41020,24.0,4.6,Stormy,Low,0,Drinks,1.0,Metropolitian,12.355963232640164,0,22
17112,25.0,5.0,Stormy,High,0,Meal,0.0,Metropolitian,3.059511643354294,56,34
10717,24.0,4.5,Stormy,High,2,Meal,0.0,Urban,6.234133824147916,44,28
33392,32.0,4.8,Sunny,Medium,2,Buffet,1.0,Urban,12.423363162922175,23,18
39052,21.0,4.9,Cloudy,Jam,0,Snack,0.0,Metropolitian,19.050167913206696,32,38
26309,37.0,4.8,Sunny,Low,2,Meal,0.0,Metropolitian,9.223313191087628,0,19
